sex,race_0,race_1,race_2,race_3,race_4,race_5,race_6,race_7,LSAT,UGPA,ZFYA
0,1,0,0,0,0,0,0,0,1.510615277,0.901584455,0.34
0,1,0,0,0,0,0,0,0,1.143409245,1.143030035,-0.26
0,1,0,0,0,0,0,0,0,1.327012261,-0.064197866,1.08
0,1,0,0,0,0,0,0,0,1.694218293,-0.547089026,-1.27
1,1,0,0,0,0,0,0,0,0.408997182,0.901584455,-1.73
1,1,0,0,0,0,0,0,0,1.143409245,0.177247714,1.82
1,1,0,0,0,0,0,0,0,0.95980623,0.901584455,1.39
1,1,0,0,0,0,0,0,0,2.061424325,1.143030035,1.26
0,1,0,0,0,0,0,0,0,-0.692620913,-1.754316926,-0.32
1,1,0,0,0,0,0,0,0,0.592600198,1.384475615,-0.18
1,1,0,0,0,0,0,0,0,0.317195674,0.418693295,-0.74
1,1,0,0,0,0,0,0,0,0.592600198,0.901584455,0.09
1,1,0,0,0,0,0,0,0,0.776203214,0.901584455,-0.06
0,1,0,0,0,0,0,0,0,1.143409245,0.418693295,0.56
1,1,0,0,0,0,0,0,0,0.95980623,0.901584455,1.45
0,1,0,0,0,0,0,0,0,0.225394166,1.625921195,0.6
1,1,0,0,0,0,0,0,0,-0.233613373,-1.754316926,-0.24
1,1,0,0,0,0,0,0,0,0.04179115,1.143030035,1.04
1,1,0,0,0,0,0,0,0,0.95980623,0.660138875,0.69
0,1,0,0,0,0,0,0,0,0.95980623,0.901584455,-0.92
0,1,0,0,0,0,0,0,0,1.510615277,0.177247714,0.6
0,1,0,0,0,0,0,0,0,0.95980623,-0.305643446,-0.41
0,1,0,0,0,0,0,0,0,1.143409245,-0.064197866,-1.07
0,1,0,0,0,0,0,0,0,-1.059826945,-1.512871346,-0.43
0,1,0,0,0,0,0,0,0,0.408997182,1.143030035,-1.5
0,1,0,0,0,0,0,0,0,1.877821309,-0.305643446,1.32
1,1,0,0,0,0,0,0,0,0.776203214,1.384475615,-0.51
0,1,0,0,0,0,0,0,0,-0.692620913,0.901584455,-0.99
1,1,0,0,0,0,0,0,0,0.95980623,0.418693295,-0.08
1,1,0,0,0,0,0,0,0,1.694218293,0.177247714,1.04
0,1,0,0,0,0,0,0,0,-0.821143024,0.177247714,-0.71
1,1,0,0,0,0,0,0,0,0.04179115,0.660138875,-1.69
1,1,0,0,0,0,0,0,0,0.408997182,1.625921195,-0.35
0,1,0,0,0,0,0,0,0,0.95980623,0.418693295,-0.16
0,1,0,0,0,0,0,0,0,1.327012261,0.901584455,0.77
0,1,0,0,0,0,0,0,0,0.592600198,0.901584455,0.67
0,1,0,0,0,0,0,0,0,0.408997182,1.143030035,1.37
1,1,0,0,0,0,0,0,0,-1.518834484,-1.512871346,-0.95
0,1,0,0,0,0,0,0,0,1.327012261,-0.064197866,-1.69
0,1,0,0,0,0,0,0,0,0.592600198,0.418693295,0.69
1,1,0,0,0,0,0,0,0,1.694218293,-0.547089026,0.95
1,1,0,0,0,0,0,0,0,0.95980623,1.143030035,1.14
0,1,0,0,0,0,0,0,0,0.592600198,1.143030035,-0.22
1,1,0,0,0,0,0,0,0,0.776203214,0.901584455,0.36
1,1,0,0,0,0,0,0,0,1.694218293,0.660138875,2.11
0,1,0,0,0,0,0,0,0,0.04179115,-0.547089026,1.72
0,1,0,0,0,0,0,0,0,0.408997182,-0.788534606,1.67
1,1,0,0,0,0,0,0,0,-1.059826945,-1.754316926,0.02
1,1,0,0,0,0,0,0,0,-0.141811865,-0.788534606,-0.78
1,1,0,0,0,0,0,0,0,-0.784422421,0.177247714,0.56
0,1,0,0,0,0,0,0,0,-0.325414881,-2.237208087,0.95
0,1,0,0,0,0,0,0,0,0.776203214,-0.788534606,0.74
0,1,0,0,0,0,0,0,0,-1.188349056,-0.788534606,-0.59
0,1,0,0,0,0,0,0,0,0.04179115,-0.064197866,-0.32
0,1,0,0,0,0,0,0,0,-0.141811865,1.384475615,0.99
0,1,0,0,0,0,0,0,0,-0.141811865,-0.305643446,-0.37
0,1,0,0,0,0,0,0,0,0.408997182,-0.788534606,0.49
1,1,0,0,0,0,0,0,0,-1.371952072,-0.064197866,-0.88
1,1,0,0,0,0,0,0,0,-0.325414881,-0.064197866,-0.86
1,1,0,0,0,0,0,0,0,-0.600819405,0.177247714,0.03
0,1,0,0,0,0,0,0,0,-0.509017897,0.418693295,-0.94
1,1,0,0,0,0,0,0,0,0.225394166,-1.029980186,-0.58
0,1,0,0,0,0,0,0,0,0.04179115,-1.754316926,0.14
1,1,0,0,0,0,0,0,0,-0.453936992,-1.029980186,-0.55
1,1,0,0,0,0,0,0,0,0.776203214,-1.029980186,0.66
0,1,0,0,0,0,0,0,0,-1.977842024,0.660138875,0.72
1,1,0,0,0,0,0,0,0,-0.141811865,-0.788534606,-0.48
0,1,0,0,0,0,0,0,0,-0.509017897,-1.029980186,-0.16
0,1,0,0,0,0,0,0,0,0.225394166,-1.271425766,1.15
0,1,0,0,0,0,0,0,0,0.225394166,-1.512871346,-0.78
0,1,0,0,0,0,0,0,0,-0.325414881,-0.788534606,0.22
1,1,0,0,0,0,0,0,0,-0.325414881,0.660138875,1.08
1,1,0,0,0,0,0,0,0,1.694218293,-1.271425766,0.8
1,1,0,0,0,0,0,0,0,-0.325414881,-0.547089026,0.53
0,1,0,0,0,0,0,0,0,-0.692620913,-2.720099247,-0.62
0,1,0,0,0,0,0,0,0,-0.325414881,-0.064197866,0.92
1,1,0,0,0,0,0,0,0,-1.610635992,0.177247714,0.37
0,1,0,0,0,0,0,0,0,-0.141811865,-0.788534606,0.28
1,1,0,0,0,0,0,0,0,-0.325414881,-0.788534606,0.09
1,1,0,0,0,0,0,0,0,-0.876223929,1.384475615,-0.39
1,1,0,0,0,0,0,0,0,-0.876223929,-0.788534606,0.68
0,1,0,0,0,0,0,0,0,0.592600198,0.177247714,0.34
1,1,0,0,0,0,0,0,0,-1.059826945,1.625921195,0.14
0,1,0,0,0,0,0,0,0,-0.325414881,0.901584455,-0.33
1,1,0,0,0,0,0,0,0,-0.876223929,-0.305643446,-0.9
0,1,0,0,0,0,0,0,0,-0.325414881,-1.029980186,-1.24
1,1,0,0,0,0,0,0,0,0.592600198,0.418693295,1.86
0,1,0,0,0,0,0,0,0,0.04179115,-0.547089026,-0.04
1,1,0,0,0,0,0,0,0,-1.151628453,-0.547089026,0.77
1,1,0,0,0,0,0,0,0,-0.141811865,0.177247714,0.55
0,1,0,0,0,0,0,0,0,-2.436849563,0.901584455,0.69
0,1,0,0,0,0,0,0,0,0.592600198,-3.685881567,0.52
0,1,0,0,0,0,0,0,0,-0.325414881,-2.237208087,1.69
1,1,0,0,0,0,0,0,0,0.04179115,-1.271425766,-0.64
0,1,0,0,0,0,0,0,0,-0.417216389,-3.202990407,-0.93
0,1,0,0,0,0,0,0,0,-0.141811865,-1.271425766,0.78
0,1,0,0,0,0,0,0,0,-1.610635992,1.625921195,0.6
0,1,0,0,0,0,0,0,0,-0.968025437,-1.995762506,-0.06
1,1,0,0,0,0,0,0,0,-0.325414881,-1.271425766,-0.28
0,1,0,0,0,0,0,0,0,0.408997182,-1.754316926,1.4
1,1,0,0,0,0,0,0,0,-0.692620913,-0.547089026,-0.72
1,1,0,0,0,0,0,0,0,-1.188349056,-1.754316926,-0.43
1,1,0,0,0,0,0,0,0,-0.876223929,-0.547089026,0.88
0,1,0,0,0,0,0,0,0,0.592600198,0.901584455,0.24
1,1,0,0,0,0,0,0,0,-0.325414881,-1.029980186,2.36
1,1,0,0,0,0,0,0,0,-0.325414881,-0.547089026,0.05
0,1,0,0,0,0,0,0,0,0.592600198,1.143030035,-0.39
1,1,0,0,0,0,0,0,0,1.694218293,1.867366775,1.12
0,1,0,0,0,0,0,0,0,1.418813769,0.901584455,0.57
0,1,0,0,0,0,0,0,0,1.877821309,1.143030035,1.22
0,1,0,0,0,0,0,0,0,1.510615277,-0.305643446,-0.82
0,1,0,0,0,0,0,0,0,0.776203214,-0.064197866,-1.21
1,1,0,0,0,0,0,0,0,0.95980623,1.867366775,0.37
1,1,0,0,0,0,0,0,0,1.694218293,1.143030035,1.55
1,1,0,0,0,0,0,0,0,1.694218293,-1.512871346,1.22
0,1,0,0,0,0,0,0,0,1.510615277,0.418693295,-1.27
0,1,0,0,0,0,0,0,0,1.510615277,0.901584455,1.59
1,1,0,0,0,0,0,0,0,2.061424325,0.901584455,0.93
1,1,0,0,0,0,0,0,0,0.776203214,1.143030035,0.19
1,1,0,0,0,0,0,0,0,0.776203214,0.901584455,-0.46
1,1,0,0,0,0,0,0,0,1.510615277,0.901584455,1.83
0,1,0,0,0,0,0,0,0,1.694218293,0.901584455,0.87
0,1,0,0,0,0,0,0,0,1.510615277,1.384475615,-1.31
0,1,0,0,0,0,0,0,0,1.510615277,0.418693295,-2.96
1,1,0,0,0,0,0,0,0,1.143409245,1.384475615,-0.33
1,1,0,0,0,0,0,0,0,1.143409245,0.660138875,-0.53
0,1,0,0,0,0,0,0,0,0.776203214,0.660138875,-0.65
0,1,0,0,0,0,0,0,0,1.327012261,-0.064197866,2.33
0,1,0,0,0,0,0,0,0,1.877821309,0.660138875,0.62
1,1,0,0,0,0,0,0,0,0.408997182,1.625921195,0.23
1,1,0,0,0,0,0,0,0,1.510615277,1.143030035,-1.47
0,1,0,0,0,0,0,0,0,-0.509017897,0.901584455,0.98
0,1,0,0,0,0,0,0,0,1.510615277,0.660138875,-1.14
0,1,0,0,0,0,0,0,0,0.408997182,1.384475615,-0.27
0,1,0,0,0,0,0,0,0,0.95980623,0.901584455,-0.54
1,1,0,0,0,0,0,0,0,0.50079869,0.901584455,-0.09
0,1,0,0,0,0,0,0,0,0.95980623,-0.305643446,-0.57
0,1,0,0,0,0,0,0,0,0.95980623,0.901584455,-0.33
1,1,0,0,0,0,0,0,0,1.327012261,0.901584455,-0.55
0,1,0,0,0,0,0,0,0,0.95980623,1.384475615,0.28
1,1,0,0,0,0,0,0,0,0.592600198,0.177247714,-0.78
1,1,0,0,0,0,0,0,0,0.95980623,0.901584455,0.27
1,1,0,0,0,0,0,0,0,1.327012261,0.901584455,0.1
1,1,0,0,0,0,0,0,0,1.694218293,0.901584455,1.5
0,1,0,0,0,0,0,0,0,0.95980623,-0.547089026,-0.76
0,1,0,0,0,0,0,0,0,0.04179115,0.901584455,0.32
0,1,0,0,0,0,0,0,0,0.04179115,1.143030035,-0.19
0,1,0,0,0,0,0,0,0,1.143409245,1.143030035,-0.85
0,1,0,0,0,0,0,0,0,1.327012261,-0.064197866,-1.08
0,1,0,0,0,0,0,0,0,1.510615277,-0.788534606,0.52
1,1,0,0,0,0,0,0,0,0.776203214,-0.064197866,0.13
0,1,0,0,0,0,0,0,0,0.408997182,1.143030035,0.38
0,1,0,0,0,0,0,0,0,0.776203214,1.625921195,0.61
0,1,0,0,0,0,0,0,0,1.327012261,1.625921195,0.54
0,1,0,0,0,0,0,0,0,1.510615277,-0.064197866,-0.15
1,1,0,0,0,0,0,0,0,0.50079869,1.143030035,-0.72
0,1,0,0,0,0,0,0,0,1.051607737,1.143030035,0.07
0,1,0,0,0,0,0,0,0,0.95980623,0.901584455,-0.16
1,1,0,0,0,0,0,0,0,0.408997182,0.418693295,0.1
1,1,0,0,0,0,0,0,0,1.327012261,-0.064197866,0.99
0,1,0,0,0,0,0,0,0,1.143409245,1.143030035,0.77
0,1,0,0,0,0,0,0,0,1.327012261,1.143030035,0.77
0,1,0,0,0,0,0,0,0,0.95980623,-0.305643446,-0.22
1,1,0,0,0,0,0,0,0,0.95980623,1.143030035,-0.03
1,1,0,0,0,0,0,0,0,0.684401706,0.901584455,0.45
0,1,0,0,0,0,0,0,0,0.95980623,1.384475615,0.51
1,1,0,0,0,0,0,0,0,1.694218293,0.660138875,-0.31
0,1,0,0,0,0,0,0,0,0.95980623,0.660138875,0.2
1,1,0,0,0,0,0,0,0,1.327012261,1.384475615,1.08
0,1,0,0,0,0,0,0,0,1.694218293,0.177247714,1.72
1,1,0,0,0,0,0,0,0,1.694218293,0.418693295,1.5
0,1,0,0,0,0,0,0,0,1.694218293,0.660138875,0.51
0,1,0,0,0,0,0,0,0,0.776203214,1.384475615,-1.36
1,1,0,0,0,0,0,0,0,1.327012261,1.143030035,0.22
0,1,0,0,0,0,0,0,0,0.776203214,0.177247714,-0.25
1,1,0,0,0,0,0,0,0,0.776203214,-0.305643446,-1.3
1,1,0,0,0,0,0,0,0,2.061424325,0.418693295,1.44
1,1,0,0,0,0,0,0,0,2.061424325,1.143030035,2.42
1,1,0,0,0,0,0,0,0,-0.325414881,0.660138875,-0.12
0,1,0,0,0,0,0,0,0,1.143409245,0.901584455,0.93
1,1,0,0,0,0,0,0,0,0.592600198,1.625921195,-0.12
0,1,0,0,0,0,0,0,0,1.327012261,-0.064197866,1.66
0,1,0,0,0,0,0,0,0,1.143409245,0.660138875,-0.6
1,1,0,0,0,0,0,0,0,1.327012261,0.418693295,1.53
0,1,0,0,0,0,0,0,0,0.776203214,1.143030035,-1.84
1,1,0,0,0,0,0,0,0,0.776203214,0.418693295,0.54
1,1,0,0,0,0,0,0,0,0.225394166,0.901584455,0.26
0,1,0,0,0,0,0,0,0,0.95980623,0.901584455,1.34
0,1,0,0,0,0,0,0,0,1.694218293,0.660138875,0
0,1,0,0,0,0,0,0,0,0.170313261,0.418693295,0.25
0,1,0,0,0,0,0,0,0,0.592600198,1.384475615,0.48
1,1,0,0,0,0,0,0,0,0.592600198,1.143030035,-0.16
0,1,0,0,0,0,0,0,0,0.95980623,1.625921195,-0.63
0,1,0,0,0,0,0,0,0,0.776203214,0.418693295,0.41
1,1,0,0,0,0,0,0,0,0.95980623,0.177247714,-0.15
1,1,0,0,0,0,0,0,0,0.95980623,0.901584455,1.63
0,1,0,0,0,0,0,0,0,0.95980623,0.177247714,1.18
1,1,0,0,0,0,0,0,0,0.95980623,0.660138875,0.48
1,1,0,0,0,0,0,0,0,0.776203214,1.143030035,0.04
0,1,0,0,0,0,0,0,0,1.694218293,-0.305643446,1.98
0,1,0,0,0,0,0,0,0,-0.784422421,-0.305643446,-2.06
0,1,0,0,0,0,0,0,0,0.592600198,1.143030035,-0.25
1,1,0,0,0,0,0,0,0,0.317195674,0.901584455,0.74
0,1,0,0,0,0,0,0,0,0.408997182,0.660138875,1.4
0,1,0,0,0,0,0,0,0,1.327012261,-0.305643446,0.93
0,1,0,0,0,0,0,0,0,0.776203214,0.418693295,-0.6
1,1,0,0,0,0,0,0,0,1.143409245,0.418693295,-0.6
1,1,0,0,0,0,0,0,0,0.776203214,0.901584455,-1.71
0,1,0,0,0,0,0,0,0,1.327012261,0.177247714,0.01
0,1,0,0,0,0,0,0,0,1.510615277,0.901584455,0.9
0,1,0,0,0,0,0,0,0,0.776203214,0.901584455,-0.22
0,1,0,0,0,0,0,0,0,0.776203214,-0.547089026,1.34
1,1,0,0,0,0,0,0,0,0.592600198,1.384475615,0.55
0,1,0,0,0,0,0,0,0,1.877821309,0.660138875,-0.6
0,1,0,0,0,0,0,0,0,-0.141811865,-1.029980186,-1.07
0,1,0,0,0,0,0,0,0,-0.876223929,0.177247714,-0.4
0,1,0,0,0,0,0,0,0,0.408997182,-1.029980186,-0.49
0,1,0,0,0,0,0,0,0,-1.335231468,0.418693295,0.92
1,1,0,0,0,0,0,0,0,-0.325414881,0.901584455,1.78
0,1,0,0,0,0,0,0,0,-1.427032976,0.177247714,0.58
1,1,0,0,0,0,0,0,0,0.408997182,-1.995762506,-0.47
0,1,0,0,0,0,0,0,0,-1.059826945,0.418693295,0.46
1,1,0,0,0,0,0,0,0,0.408997182,1.143030035,1.74
1,1,0,0,0,0,0,0,0,-0.876223929,0.418693295,-1.21
0,1,0,0,0,0,0,0,0,0.04179115,-0.788534606,-0.66
0,1,0,0,0,0,0,0,0,-1.24342996,0.418693295,-1.07
0,1,0,0,0,0,0,0,0,0.225394166,-1.271425766,-1.07
1,1,0,0,0,0,0,0,0,-0.325414881,0.901584455,-0.24
0,1,0,0,0,0,0,0,0,-0.417216389,-1.754316926,0.74
0,1,0,0,0,0,0,0,0,0.225394166,-1.754316926,-0.91
0,1,0,0,0,0,0,0,0,0.04179115,-0.547089026,0.51
1,1,0,0,0,0,0,0,0,1.143409245,1.867366775,1.51
0,1,0,0,0,0,0,0,0,-0.141811865,-0.305643446,0.51
0,1,0,0,0,0,0,0,0,-0.141811865,-2.237208087,-0.21
0,1,0,0,0,0,0,0,0,0.776203214,-1.754316926,1.34
0,1,0,0,0,0,0,0,0,-1.977842024,-1.512871346,0.2
0,1,0,0,0,0,0,0,0,0.408997182,-1.029980186,-0.05
0,1,0,0,0,0,0,0,0,0.04179115,-1.512871346,-1.24
0,1,0,0,0,0,0,0,0,-0.141811865,-1.512871346,1.6
0,1,0,0,0,0,0,0,0,0.408997182,-0.064197866,-1.19
0,1,0,0,0,0,0,0,0,0.04179115,0.177247714,0.78
0,1,0,0,0,0,0,0,0,0.408997182,-1.271425766,-1.03
1,1,0,0,0,0,0,0,0,-0.600819405,0.418693295,-0.54
0,1,0,0,0,0,0,0,0,-0.141811865,-0.064197866,1.11
1,1,0,0,0,0,0,0,0,0.592600198,1.384475615,1.71
1,1,0,0,0,0,0,0,0,0.592600198,1.384475615,1.11
0,1,0,0,0,0,0,0,0,-1.610635992,0.177247714,-0.4
1,1,0,0,0,0,0,0,0,0.04179115,-1.995762506,0.34
0,1,0,0,0,0,0,0,0,-0.325414881,-0.305643446,-0.49
1,1,0,0,0,0,0,0,0,-0.233613373,-2.720099247,0.06
0,1,0,0,0,0,0,0,0,0.225394166,0.177247714,-0.73
0,1,0,0,0,0,0,0,0,-0.141811865,-0.064197866,-0.47
0,1,0,0,0,0,0,0,0,-1.610635992,0.177247714,-0.91
1,1,0,0,0,0,0,0,0,-0.141811865,-0.788534606,-0.91
1,1,0,0,0,0,0,0,0,0.04179115,-1.512871346,-0.75
1,1,0,0,0,0,0,0,0,-0.141811865,-1.512871346,-0.52
1,1,0,0,0,0,0,0,0,-0.417216389,0.177247714,-0.82
0,1,0,0,0,0,0,0,0,-0.141811865,-0.547089026,-0.33
1,1,0,0,0,0,0,0,0,-0.325414881,1.143030035,-0.49
0,1,0,0,0,0,0,0,0,0.225394166,0.177247714,0.18
0,1,0,0,0,0,0,0,0,-0.417216389,-1.271425766,0.39
0,1,0,0,0,0,0,0,0,0.225394166,-0.547089026,-0.08
1,1,0,0,0,0,0,0,0,0.04179115,1.867366775,1.88
0,1,0,0,0,0,0,0,0,-0.141811865,-0.788534606,-0.63
1,1,0,0,0,0,0,0,0,0.408997182,1.143030035,0.78
1,1,0,0,0,0,0,0,0,0.776203214,0.901584455,1.41
0,1,0,0,0,0,0,0,0,0.04179115,-1.512871346,0.06
0,1,0,0,0,0,0,0,0,0.95980623,-1.512871346,0.53
0,1,0,0,0,0,0,0,0,-0.141811865,-1.271425766,-0.17
0,1,0,0,0,0,0,0,0,0.408997182,0.660138875,0.46
1,1,0,0,0,0,0,0,0,-0.325414881,0.418693295,0.99
0,1,0,0,0,0,0,0,0,-1.059826945,1.384475615,0.53
1,1,0,0,0,0,0,0,0,-0.600819405,0.660138875,0.5
0,1,0,0,0,0,0,0,0,1.143409245,-1.271425766,-0.13
1,1,0,0,0,0,0,0,0,-2.528651071,-0.547089026,-0.92
0,1,0,0,0,0,0,0,0,0.225394166,0.177247714,0.43
0,1,0,0,0,0,0,0,0,0.776203214,-1.271425766,-1.32
0,1,0,0,0,0,0,0,0,-1.335231468,0.660138875,-0.03
0,1,0,0,0,0,0,0,0,-0.692620913,0.660138875,-1.15
0,1,0,0,0,0,0,0,0,0.592600198,-0.547089026,0.56
1,1,0,0,0,0,0,0,0,0.408997182,-0.547089026,-0.53
0,1,0,0,0,0,0,0,0,0.776203214,-0.788534606,0.37
1,1,0,0,0,0,0,0,0,-0.692620913,0.660138875,0
0,1,0,0,0,0,0,0,0,-1.059826945,-1.995762506,-0.72
0,1,0,0,0,0,0,0,0,0.04179115,0.177247714,0.96
0,1,0,0,0,0,0,0,0,-0.692620913,0.418693295,-0.56
0,1,0,0,0,0,0,0,0,-0.509017897,0.901584455,0.13
0,1,0,0,0,0,0,0,0,0.225394166,-1.029980186,1.32
0,1,0,0,0,0,0,0,0,-0.509017897,1.143030035,0.6
0,1,0,0,0,0,0,0,0,0.408997182,-0.064197866,0.56
1,1,0,0,0,0,0,0,0,-0.509017897,0.418693295,-0.86
1,1,0,0,0,0,0,0,0,0.04179115,-0.788534606,0.92
0,1,0,0,0,0,0,0,0,1.143409245,1.143030035,2.11
1,1,0,0,0,0,0,0,0,-0.141811865,-0.305643446,0.46
1,1,0,0,0,0,0,0,0,-0.325414881,0.901584455,0.33
1,1,0,0,0,0,0,0,0,0.776203214,0.177247714,-0.13
0,1,0,0,0,0,0,0,0,0.225394166,0.177247714,1.32
1,1,0,0,0,0,0,0,0,-0.141811865,1.384475615,-0.06
0,1,0,0,0,0,0,0,0,0.04179115,-0.547089026,0.4
0,1,0,0,0,0,0,0,0,0.95980623,-0.064197866,-0.46
1,1,0,0,0,0,0,0,0,0.408997182,-1.029980186,1.42
0,1,0,0,0,0,0,0,0,0.04179115,0.177247714,0.6
0,1,0,0,0,0,0,0,0,0.04179115,-1.512871346,1.69
1,1,0,0,0,0,0,0,0,-0.509017897,0.418693295,0.79
0,1,0,0,0,0,0,0,0,0.04179115,0.660138875,1.95
0,1,0,0,0,0,0,0,0,-0.141811865,0.418693295,0.07
0,1,0,0,0,0,0,0,0,0.225394166,0.901584455,0.4
0,1,0,0,0,0,0,0,0,0.317195674,0.177247714,1.35
1,1,0,0,0,0,0,0,0,-0.325414881,0.660138875,0.07
1,1,0,0,0,0,0,0,0,-1.24342996,-1.029980186,0.2
0,1,0,0,0,0,0,0,0,0.776203214,-1.029980186,0.56
1,1,0,0,0,0,0,0,0,0.225394166,-0.305643446,0.3
0,1,0,0,0,0,0,0,0,0.317195674,0.660138875,0.69
0,1,0,0,0,0,0,0,0,-0.141811865,0.660138875,-0.16
0,1,0,0,0,0,0,0,0,-0.509017897,-1.512871346,1.05
0,1,0,0,0,0,0,0,0,-0.509017897,0.660138875,-0.66
0,1,0,0,0,0,0,0,0,0.592600198,-0.305643446,1.19
0,1,0,0,0,0,0,0,0,1.327012261,-0.305643446,-0.43
0,1,0,0,0,0,0,0,0,-0.692620913,-1.029980186,-1.32
0,1,0,0,0,0,0,0,0,-0.141811865,-0.305643446,1.62
1,1,0,0,0,0,0,0,0,0.04179115,0.901584455,1.62
0,1,0,0,0,0,0,0,0,-0.141811865,0.660138875,-1.81
1,1,0,0,0,0,0,0,0,-0.692620913,-0.305643446,0.07
0,1,0,0,0,0,0,0,0,0.225394166,-0.788534606,0.99
1,1,0,0,0,0,0,0,0,-0.141811865,-0.305643446,-0.49
1,1,0,0,0,0,0,0,0,-1.24342996,0.901584455,-0.16
1,1,0,0,0,0,0,0,0,-0.325414881,-1.029980186,0.15
0,1,0,0,0,0,0,0,0,0.225394166,0.901584455,0.55
1,1,0,0,0,0,0,0,0,0.225394166,-0.305643446,0.25
0,1,0,0,0,0,0,0,0,1.143409245,-0.547089026,0.83
0,1,0,0,0,0,0,0,0,0.776203214,0.418693295,-0.74
0,1,0,0,0,0,0,0,0,-0.141811865,-0.064197866,-0.7
1,1,0,0,0,0,0,0,0,-0.325414881,-0.064197866,0.29
1,1,0,0,0,0,0,0,0,0.776203214,-0.547089026,1.22
1,1,0,0,0,0,0,0,0,-0.141811865,-0.064197866,-1.63
0,1,0,0,0,0,0,0,0,0.592600198,0.177247714,1.27
1,1,0,0,0,0,0,0,0,-0.325414881,0.901584455,1.33
0,1,0,0,0,0,0,0,0,0.408997182,0.901584455,-0.49
0,1,0,0,0,0,0,0,0,0.225394166,-0.064197866,0.45
0,1,0,0,0,0,0,0,0,-0.141811865,0.418693295,0.97
0,1,0,0,0,0,0,0,0,0.225394166,-0.305643446,-0.94
0,1,0,0,0,0,0,0,0,0.592600198,0.660138875,0.54
1,1,0,0,0,0,0,0,0,-0.325414881,-0.547089026,-1.59
0,1,0,0,0,0,0,0,0,0.225394166,-1.029980186,-1.45
1,1,0,0,0,0,0,0,0,0.592600198,-0.064197866,0.08
0,1,0,0,0,0,0,0,0,-0.325414881,1.625921195,1.47
1,1,0,0,0,0,0,0,0,-0.141811865,0.660138875,-0.98
0,1,0,0,0,0,0,0,0,-0.325414881,1.143030035,-0.79
0,1,0,0,0,0,0,0,0,1.327012261,-1.029980186,-0.07
0,1,0,0,0,0,0,0,0,0.592600198,-1.029980186,0.41
0,1,0,0,0,0,0,0,0,0.776203214,-0.064197866,1.04
1,1,0,0,0,0,0,0,0,0.04179115,0.418693295,0.19
0,1,0,0,0,0,0,0,0,-0.141811865,-0.064197866,-0.05
1,1,0,0,0,0,0,0,0,0.04179115,-0.064197866,-0.23
1,1,0,0,0,0,0,0,0,1.143409245,1.143030035,0.88
1,1,0,0,0,0,0,0,0,-0.141811865,1.143030035,-0.13
1,1,0,0,0,0,0,0,0,0.04179115,1.384475615,-0.88
0,1,0,0,0,0,0,0,0,0.04179115,0.901584455,1.49
1,1,0,0,0,0,0,0,0,0.04179115,0.177247714,-0.6
0,1,0,0,0,0,0,0,0,0.225394166,0.177247714,-0.46
1,1,0,0,0,0,0,0,0,0.04179115,0.177247714,-1.24
1,1,0,0,0,0,0,0,0,0.225394166,0.901584455,1.36
0,1,0,0,0,0,0,0,0,-0.141811865,-0.064197866,0.26
0,1,0,0,0,0,0,0,0,0.04179115,0.418693295,0.16
0,1,0,0,0,0,0,0,0,0.408997182,-1.029980186,1.04
1,1,0,0,0,0,0,0,0,0.225394166,-0.305643446,0.51
0,1,0,0,0,0,0,0,0,-0.141811865,0.901584455,0.94
0,1,0,0,0,0,0,0,0,0.592600198,-0.788534606,1.36
0,1,0,0,0,0,0,0,0,0.408997182,0.660138875,1.61
0,1,0,0,0,0,0,0,0,0.776203214,-0.547089026,1.66
0,1,0,0,0,0,0,0,0,-0.325414881,-0.064197866,-0.17
0,1,0,0,0,0,0,0,0,0.225394166,0.660138875,0.58
1,1,0,0,0,0,0,0,0,-0.233613373,0.177247714,-0.28
0,1,0,0,0,0,0,0,0,0.225394166,-0.064197866,0.08
1,1,0,0,0,0,0,0,0,0.408997182,-0.064197866,-0.52
0,1,0,0,0,0,0,0,0,-0.141811865,-0.305643446,-0.85
1,1,0,0,0,0,0,0,0,-0.141811865,0.901584455,1.58
1,1,0,0,0,0,0,0,0,0.225394166,0.660138875,0.17
0,1,0,0,0,0,0,0,0,0.225394166,-0.788534606,0.65
1,1,0,0,0,0,0,0,0,0.04179115,-0.064197866,0.65
0,1,0,0,0,0,0,0,0,-0.141811865,1.143030035,-0.24
0,1,0,0,0,0,0,0,0,0.408997182,0.660138875,1.2
0,1,0,0,0,0,0,0,0,-0.141811865,-0.064197866,-1.56
1,1,0,0,0,0,0,0,0,-0.325414881,1.143030035,0.58
0,1,0,0,0,0,0,0,0,0.225394166,-0.305643446,-0.1
1,1,0,0,0,0,0,0,0,-0.509017897,0.418693295,0.37
1,1,0,0,0,0,0,0,0,-0.141811865,0.660138875,-1.07
1,1,0,0,0,0,0,0,0,-0.325414881,1.143030035,0.72
0,1,0,0,0,0,0,0,0,-0.509017897,0.660138875,0.05
1,1,0,0,0,0,0,0,0,0.04179115,0.418693295,-0.1
1,1,0,0,0,0,0,0,0,0.225394166,0.418693295,1.88
1,1,0,0,0,0,0,0,0,0.04179115,-0.547089026,0.51
1,1,0,0,0,0,0,0,0,0.95980623,-0.064197866,1.43
0,1,0,0,0,0,0,0,0,-0.325414881,0.660138875,0.97
1,1,0,0,0,0,0,0,0,0.04179115,-0.305643446,1.33
1,1,0,0,0,0,0,0,0,-0.325414881,1.625921195,2.08
